label,metric,mean,std,count
25_Anterior_corona_radiata_L,MD,0.0004980420334807907,2.14097008457377e-05,30
25_Anterior_corona_radiata_L,MK,1.0903886556625366,0.0323904578876015,30
25_Anterior_corona_radiata_L,alpha_persistence,2.2100813110669453,0.06861995958018326,30
25_Anterior_corona_radiata_L,alpha_split_A,2.3150338729222617,0.09437424758087444,30
25_Anterior_corona_radiata_L,alpha_split_B,2.234577941894531,0.07293445578637954,30
26_Superior_corona_radiata_R,FA,0.4871390054623286,0.03187585515639578,30
26_Superior_corona_radiata_R,MD,0.0004963499086443335,2.4927115985365813e-05,30
26_Superior_corona_radiata_R,MK,1.080078911781311,0.0348642672143483,30
26_Superior_corona_radiata_R,alpha_persistence,2.2291043996810913,0.08212147460880385,30
26_Superior_corona_radiata_R,alpha_split_A,2.3013975938161213,0.09984079238224006,30
26_Superior_corona_radiata_R,alpha_split_B,2.245358602205912,0.09990588667492334,30
27_Superior_corona_radiata_L,FA,0.4685886949300766,0.03141224456290789,30
27_Superior_corona_radiata_L,MD,0.0005656586397284021,2.7098141242069527e-05,30
27_Superior_corona_radiata_L,MK,0.9805539031823476,0.03498106439998342,30
27_Superior_corona_radiata_L,alpha_persistence,2.191057022412618,0.14540616880006418,30
27_Superior_corona_radiata_L,alpha_split_A,2.1262839953104655,0.14249289497758197,30
27_Superior_corona_radiata_L,alpha_split_B,2.044726093610128,0.11834287474821407,30
28_Posterior_corona_radiata_R,FA,0.4555602967739105,0.0333732194226608,30
28_Posterior_corona_radiata_R,MD,0.000550802374103417,2.771581016691073e-05,30
28_Posterior_corona_radiata_R,MK,0.9843520243962606,0.03398024868064213,30
28_Posterior_corona_radiata_R,alpha_persistence,2.171824026107788,0.1763636924305485,30
28_Posterior_corona_radiata_R,alpha_split_A,2.063167719046275,0.1357000249874292,30
28_Posterior_corona_radiata_R,alpha_split_B,2.020336047808329,0.18067413927806208,30
29_Posterior_corona_radiata_L,FA,0.552898891766866,0.03714456492090253,30
29_Posterior_corona_radiata_L,MD,0.0005761720162505905,2.6178486283812665e-05,30
29_Posterior_corona_radiata_L,MK,0.9859922130902609,0.03401773103040923,30
29_Posterior_corona_radiata_L,alpha_persistence,2.2188454429308573,0.15859957313693981,30
29_Posterior_corona_radiata_L,alpha_split_A,2.2598241448402403,0.13977679183392208,30
29_Posterior_corona_radiata_L,alpha_split_B,2.1111908674240114,0.09839131908181795,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,FA,0.5620330820480982,0.03355493787033717,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,MD,0.000548729768100505,2.689010084382843e-05,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,MK,0.9823177218437195,0.03340792415810191,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,alpha_persistence,2.222188993295034,0.17425059415116848,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,alpha_split_A,2.142144501209259,0.12816909078740582,30
30_Posterior_thalamic_radiation_(include_optic_radiation)_R,alpha_split_B,2.3053140163421633,0.17517722070603084,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,FA,0.4417721350987752,0.06064839898271616,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,MD,0.0005548675913208474,2.9848564387594947e-05,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,MK,0.9470009962717693,0.062063295008594546,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,alpha_persistence,2.0940062642097472,0.17429774320579175,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,alpha_split_A,2.055052304267883,0.13542168698488077,30
31_Posterior_thalamic_radiation_(include_optic_radiation)_L,alpha_split_B,2.101414899031321,0.14185763133865936,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,FA,0.45876841942469276,0.048278156145979634,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,MD,0.0005660649039782584,2.963969663524789e-05,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,MK,0.9592545767625172,0.04400659253173972,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,alpha_persistence,2.128547704219818,0.1221393441861703,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,alpha_split_A,2.0562565406163533,0.09924471028209197,30
32_Sagittal_stratum_(include_inferior_longitidinal_fasciculus_and_inferior_fronto-occipital_fasciculus)_R,alpha_split_B,2.243705666065216,0.1379196922667537,30
